CRC0022	CRC0030	CRC0031	CRC0051	CRC0055	CRC0059	CRC0065	CRC0066	CRC0069	CRC0076	CRC0078	CRC0079	CRC0080	CRC0081	CRC0095	CRC0096	CRC0097	CRC0099	CRC0103	CRC0116	CRC0123	CRC0124	CRC0125	CRC0134	CRC0137	CRC0148	CRC0150	CRC0151	CRC0152	CRC0161	CRC0166	CRC0169	CRC0171	CRC0177	CRC0186	CRC0188	CRC0196	CRC0204	CRC0231	CRC0254	CRC0277	CRC0285	CRC0291	CRC0297	CRC0316	CRC0322	CRC0327	CRC0355	CRC0370	CRC0399	CRC0404	CRC0441	CRC0464	CRC0475	CRC0515	CRC0534	CRC0542	CRC0544	CRC0568	CRC0572	CRC0578	CRC0729	CRC0743	CRC0772	CRC1078	CRC1090	CRC1139	CRC1145	CRC1169	CRC1239	CRC1241	CRC1251	CRC1272	CRC1278	CRC1306	CRC1307	CRC1314	CRC1321	CRC1331	CRC1359	CRC1360	CRC1367	CRC1376	CRC1389	CRC1390	CRC1399	CRC1430	CRC1432	CRC1445	CRC1446	CRC1449	CRC1451	CRC1460	CRC1472	CRC1477	CRC1502	CRC1523	CRC1561	CRC1568	CRC1575	CRC1579	CRC1588	CRC1589	CRC1598	CRC1599	CRC1614	CRC1620	CRC1628	CRC1629	CRC1675	CRC1723	CRC1729	CRC1744	CRC1745	CRC1757	CRC1774	CRC1888	CRC1895	CRC1900	CRC1903	CRC1916	CRC1917	CRC1961	CRC1979	CRC1989
CRC0743	0.395028641301851	0.546771651408205	0.607901677825353	0.618332342054636	0.356693579456794	0.550998896390286	0.464379347556722	0.436139102665796	0.453967698335869	0.551977284318679	0.651810845447747	0.416791450437382	0.431363550061365	0.35972471852161	0.537511074200709	0.56047646233593	0.540227363065052	0.581018463905338	0.571272928025156	0.264013776471225	0.198427696525629	0.581744505139929	0.290437158312141	0.31718157419298	0.448243169863522	0.195947035058845	0.489081942319091	0.414747407122852	0.378276740724293	0.425901378753576	0.471814209941515	0.0965245493172938	0.300898383793364	0.484306559727934	0.581838415089706	0.588030540973523	0.338511773445038	0.563345339155228	0.36653000355791	0.577452003008567	0.492714460154144	0.467671095675998	0.291934891874252	0.422469942247198	0.548996075245407	0.59390806538089	0.442051619025534	0.429580563227547	0.690240872819565	0.463678765074759	0.493694054933642	0.371509108669172	0.289966625341794	0.549729743209403	0.375476024886777	0.455794012956067	0.394368088051806	0.571288463884188	0.478753333693016	0.491113557992617	0.56120686636985	0.36194426224495	0.826668762533472	0.531605705252867	0.533445910890366	0.350678027027759	0.482628124369126	0.261221348241418	0.460657731939633	0.313228131322272	0.189627310392161	0.471074322613727	0.47062494034769	0.432454984048174	0.67030461658436	0.562864131704109	0.467609106425088	0.366352628418409	0.714324765635398	0.435569703893846	0.396346528255034	0.537953636618045	0.314710549843078	0.547515598637531	0.377987797340185	0.337153973847436	0.585078478303542	0.392765096463251	0.281149540579605	0.538686403652499	0.538184847620332	0.39185744452621	0.322666187775211	0.214916028924755	0.202754115242203	0.47742126375881	0.386283902193594	0.580497341195575	0.322349377654271	0.580862297062801	0.409257003475156	0.489887392690918	0.388064385531306	0.459279366169783	0.531800104990301	0.398422212442076	0.389419451964676	0.325849209467266	0.493608009699211	0.764679877122872	0.533406125619086	0.187432821389347	0.312766599661132	0.515708707146508	0.163473714016291	0.509957421224005	0.347897134494097	0.580192928381695	0.48380613408832	0.440615464432823	0.609268822176457	0.601889478101417	0.297676460294233	0.597658583665927	0.436956495709868
CRC0772	0.46442856255428	0.617090090183963	0.659594950740705	0.557789583374902	0.291734317443207	0.599772666317155	0.606525653200736	0.453890904331425	0.576544201773786	0.390581948161659	0.574367536830712	0.432321193507842	0.351113176091457	0.446985917437013	0.684721075954658	0.434410552046051	0.642697716631769	0.528467767184157	0.57787848232019	0.467369042262293	0.220372259699753	0.506224430802974	0.454042283471628	0.281829698176322	0.400581917926962	0.101999447949646	0.506200726657094	0.582866419230807	0.431341173719443	0.352987149691259	0.579545698139174	0.136103461153716	0.190658532237409	0.473145869444656	0.5977648089199	0.637959501356804	0.296840800854647	0.599370598673615	0.158991010638907	0.521037458384052	0.366380367711928	0.473627346700871	0.334281131177272	0.584987225003722	0.576469212861047	0.62965815240833	0.530547821206548	0.267438802105139	0.715792957468747	0.506979214637777	0.500079394324564	0.470222713749382	0.464809399429629	0.587828100890896	0.419672558063376	0.49197978891816	0.44564362168716	0.48567450528057	0.49229144334836	0.601848280381801	0.510338715872874	0.572303812268919	0.468963306869833	0.846986493727758	0.629880373885117	0.388247009494658	0.493250161571989	0.353279407147626	0.548123506355788	0.397155341931856	0.32592127619635	0.589634364139352	0.548165652132414	0.495247785773771	0.640558173455672	0.670383693227798	0.345229266356591	0.459721354581603	0.579692206839489	0.503975593338782	0.47802521312954	0.519813718216343	0.421641413281262	0.60926798621829	0.278834862146511	0.245761465800989	0.625168910389416	0.404346353540254	0.287564860671927	0.578576573023045	0.529150557295318	0.347941832370489	0.35289738551364	0.184353771374821	0.376768202512542	0.612482354734204	0.214977010157847	0.600700173931083	0.403342746059747	0.63793900160137	0.583171096938844	0.517228456937183	0.336196270462198	0.244964280923231	0.650083565225355	0.447708531382347	0.338202953297556	0.369189259540185	0.426652462755365	0.649984477410401	0.560955922330459	0.293316272492562	0.210536311479322	0.460578355444412	0.121416332338424	0.657409572351218	0.299721453488261	0.571634722569779	0.474374681718474	0.394053844540487	0.491796061729625	0.609980755836717	0.393005856076056	0.550643066752889	0.504019343074777
CRC1078	0.689668635994044	0.641573911361817	0.644642834887487	0.55015561701337	0.0955864237203311	0.426875702052361	0.34958428178373	0.389506123551346	0.570709972518923	0.318774454967177	0.534478668400136	0.208592039537216	0.293727869069583	0.175900592498497	0.538859012629197	0.428281642591817	0.582551059788671	0.546032865329911	0.614892804506032	0.23997685986703	0.191129161735071	0.424026656417143	0.360420121066533	0.403790746991934	0.215771935087791	0.200120531517103	0.468512914925948	0.34006567606489	0.344539428824858	0.19226943490189	0.471966639439843	0.119695141529971	0.165436801706458	0.385982403274998	0.608276415679609	0.570001144413713	0.341794471948539	0.500799314705957	0.219809426095609	0.581792339591094	0.459464358012437	0.491322253782632	0.182425795721676	0.334416393980516	0.412982155316521	0.483263059117989	0.193280486882868	0.527421645085604	0.731526605473369	0.557660309426473	0.378835495627184	0.460396781508126	0.532107666391789	0.51433576842597	0.442966055131627	0.416408102052777	0.367369438715132	0.531998951030845	0.617079494061908	0.521128352427167	0.662100967756521	0.547287516698696	0.462586086122223	0.682282124328809	0.948305637713563	0.326916461084416	0.451660534771474	0.355894407692648	0.58753228346661	0.46574934469719	0.25153094350565	0.514118615875172	0.400741139999471	0.595343687577473	0.686506842793645	0.86016471135086	0.22991267260046	0.291279261703605	0.568317916649839	0.46659222754494	0.40312847011074	0.448266663705809	0.525702358879273	0.512059326519856	0.372099348320061	0.161548089771886	0.438822246624152	0.450709141647238	0.128358348409593	0.597818625121945	0.499729719911038	0.323940658989622	0.393044340949723	0.121147456709875	0.431965752286473	0.483552213952753	0.204753515823162	0.577575915307919	0.627313267441848	0.570030138326446	0.46557571930046	0.557543677375552	0.23166450608429	0.359042868834484	0.546842390892653	0.218255388431312	0.568460022736443	0.419292061216771	0.370574853189269	0.634806127037346	0.411750206697638	0.637984154331773	0.324465733403888	0.468164538333155	-0.150340747346964	0.463103684361202	0.405270005872087	0.536055763367839	0.424096952360489	0.208041178858734	0.472633976771724	0.593408154206462	0.255765888627673	0.445263606891948	0.462283511038189
CRC1090	0.321424196953276	0.47622265524774	0.371446314081298	0.474878879352424	0.179523498125711	0.312218649800921	0.300340207008339	0.373843454299427	0.359906206614843	0.395848026815364	0.37353340540226	0.539438476908336	0.269818865143315	0.390663326963376	0.258506709676994	0.404446567641184	0.288472860883912	0.335918080216725	0.566463823623732	0.281372809280883	0.182510465618803	0.414477334572297	0.436912454572199	0.334141811675285	0.322842287127043	0.226258212304536	0.12229486947904	0.429872337376662	0.426842296129278	0.258445879102191	0.220133523314481	0.4753416371952	0.394073367770167	0.523789918695842	0.326726533757305	0.187095842683557	0.549260250906992	0.460100991339417	0.246273624124653	0.0135933141007076	0.282025799746091	0.437779540796868	0.184222393785008	0.304130167672211	0.393385022504637	0.0438359814946941	0.349069213920134	0.255491901514532	0.353883344011441	0.17265686563792	0.312239868994112	0.378533696055446	0.455882705575616	0.37834270098113	0.497093225107262	0.371056730853126	0.298800051396831	0.323737958847225	0.296983752820858	0.345567070421666	0.435207729684867	0.608881472059013	0.200782056670032	0.215062542536259	0.369011977337068	0.979551115076252	0.244426886130891	0.500239924132433	0.43853224056279	0.415400748542333	0.00734796676067799	0.307940091505135	0.375153248469317	0.417511303697186	0.336916561481904	0.309934231951747	0.226902035433002	0.337921392594048	0.442586504433693	0.345670579780011	0.40344424685092	0.467938908065862	0.544293719714193	0.355428901758099	0.141714785613425	0.203031264955511	0.226737080402873	0.187249948929062	0.288219653299048	0.496554016657009	0.440795214474681	0.632945016844849	0.460293280533306	0.228617756190057	0.137318884903035	0.31274342719347	0.380393985951536	0.284556646894897	0.393516912315674	0.349312999265004	0.497868011449714	0.412413728050978	0.640217493988226	0.56500665177904	0.349869666917399	0.281217601437621	0.55700834769491	0.495804940581725	0.348252971790839	0.452271178960302	0.515576052648155	0.149899730801027	0.566685508542615	0.523586563497266	0.490610123248638	0.306620682513408	0.453380990123195	0.41849621464632	0.263665390550278	0.269341809633544	0.370863639782078	0.36729867096314	0.470609196551003	0.285214579715619	0.34951061467694
CRC1139	0.424104436240462	0.49510012756274	0.34824456822949	0.462544944167939	0.388557452371443	0.504916204005993	0.425812367907196	0.354989473618898	0.444313683215356	0.482259341901744	0.393635806386075	0.37008754756882	0.395622861457933	0.378773152852932	0.424448317250844	0.61156597537516	0.394352438069681	0.474825677055468	0.361203285594145	0.4900596020143	0.159028708695613	0.465586288967905	0.353056622617956	0.192400072323262	0.248281434195894	0.284506276113402	0.636576584377344	0.168403410316715	0.246713861108357	0.342152613363812	0.479940675131524	0.127160622329008	0.491846159052021	0.283517724410181	0.456268750110553	0.532153605137017	0.243680015210668	0.526528881434746	0.320089653459606	0.324807329865127	0.401209393340673	0.383959897887706	0.392930083686846	0.427798168014557	0.400113535716085	0.558651391158896	0.412974066978172	0.308711869270452	0.576424752487603	0.41452786520754	0.521624971628305	0.338093353870565	0.465669217476187	0.432089966726068	0.248303359571083	0.373955869856732	0.361738818369873	0.452926089007654	0.553052508761785	0.534207105183459	0.385495265442958	0.375847369979846	0.360840609175915	0.436152455848839	0.430131670577829	0.218063662044243	0.96177647009255	0.248066562171041	0.356134724437116	0.33719175102562	0.273307207436528	0.495450934776485	0.515319329421099	0.270666531145295	0.511797025255162	0.541145411607109	0.341057305227753	0.16406040753581	0.443610620103659	0.369127696924133	0.344925517637698	0.399344903049879	0.242516893988231	0.409727602070437	0.391361886527402	0.246101979523442	0.301577713418587	0.294154630627867	0.281622576735801	0.275607039177437	0.523527639548783	0.271591088343601	0.30085682767562	0.336410537657693	0.30462854780812	0.456700717227587	0.267856553084316	0.411577949006157	0.27223409936592	0.366035541172623	0.314598249557804	0.381991423140879	0.216979159784174	0.283448556291702	0.41778695014336	0.508417371924594	0.280802104798701	0.155703858201013	0.358161400405106	0.346405809586431	0.373643804362965	0.100858410005125	0.0726673095783091	0.218282853715462	0.226993632672381	0.453038313562967	0.207739752387007	0.519657365283563	0.580190758458202	0.461021463624207	0.47232315702769	0.42408488525111	0.218627267002482	0.619379754978176	0.326687538367573
CRC1145	0.686673776409247	0.523743754614353	0.50728225183312	0.510367762950836	0.026449926981668	0.438935854734174	0.360483747508337	0.51430957135891	0.525091031256759	0.356651848744641	0.489036735662927	0.252535480851193	0.301715564600621	0.338359740524118	0.565497529597339	0.431131663776938	0.544835871403257	0.543118291132315	0.647432469500561	0.347961356357543	0.205020305205697	0.474680719884043	0.428542442524466	0.390337075058999	0.219342169473881	0.15621369485792	0.31247972836133	0.48411258514601	0.32219542970782	0.199791403187144	0.408560213488295	0.434420358323702	0.23725354690022	0.53182624818833	0.505813407751717	0.367489478900154	0.406925867296554	0.494198001714358	0.266350953218271	0.382702776493751	0.376313807631784	0.55379944194726	0.132398745202919	0.273186720553206	0.366211625382515	0.286050223133911	0.391779000310437	0.458775529159585	0.662717698559263	0.441721516668292	0.403795516561846	0.59454796685919	0.577411234221834	0.471710284521345	0.4563033579068	0.488244524066053	0.343432925692579	0.504726449016817	0.500434981753103	0.538449069477537	0.591801533130365	0.593640065740538	0.380973476905824	0.547529949449988	0.651958688082245	0.556630994175407	0.361706497276297	0.787654417705945	0.571504450580526	0.557712910863954	0.123959365092586	0.44166265628775	0.374348924382821	0.582526895210292	0.576840836709351	0.595732565823587	0.276398222401362	0.364244884127382	0.482148275408639	0.481300016238173	0.383739220139909	0.46589270778813	0.462470563115812	0.542879464416665	0.314926502393217	0.19311550457955	0.395741612561414	0.258483107584349	0.239299618393862	0.667058049102914	0.488024626803442	0.435345752662113	0.455983883921853	0.13957766517631	0.376233890872382	0.446431889362765	0.267987814490204	0.433251281609726	0.555156615946318	0.616443716559844	0.532757030313041	0.526240650960496	0.412913179683592	0.438310381253462	0.480530272209119	0.320677758536187	0.565864849011306	0.348976041927706	0.342279960400248	0.563674129985956	0.472034400974053	0.495128251366524	0.287785788360447	0.416703284615622	0.0594169169241898	0.493697067192439	0.462686846920432	0.576593489552041	0.324224617522883	0.166913845379791	0.438139818196514	0.601982481588395	0.382479166250452	0.428809664639366	0.586334260489143
CRC1169	0.553520396586178	0.584473466934287	0.543213914948009	0.294838668518033	0.028174757773344	0.39240412091089	0.316457777659184	0.471858674915625	0.556084034902956	0.234238626304417	0.408847560357454	0.126752721557648	0.214221563911567	0.21302970156334	0.512198154313924	0.32191123497357	0.529569907820263	0.486491266868553	0.533063058444509	0.402735330473471	0.204926501032707	0.352641322810393	0.235463726051535	0.365408215609012	0.226954394271144	0.147528980268845	0.230697388096422	0.437254755542927	0.326832048522055	0.140173697167905	0.367173122762869	0.120551918162507	0.154667189635105	0.464789297675033	0.517796801659589	0.501940139566881	0.368876187735433	0.448204154123522	0.158119581503015	0.328480026895157	0.282736844539823	0.549158348147942	0.217873781541349	0.315813933394654	0.425679124077173	0.336797133488006	0.262838636137999	0.428715590244854	0.557988571008365	0.35950571095033	0.322063488260153	0.380419149585472	0.547574372743194	0.464936216310087	0.441941324013928	0.373829227593198	0.393572857143872	0.420857995098979	0.462673195261851	0.471736687129966	0.486908631642672	0.578380305477725	0.332442370016734	0.418648611916626	0.607637856157452	0.398686423792609	0.278803847862574	0.318354236293247	0.859601812362021	0.399435001259833	0.175766284025343	0.55036761322319	0.336541544292589	0.609614278316064	0.47924258917648	0.457624868574368	0.147611483716503	0.317068639557661	0.382698576703727	0.38880840691106	0.484043615626516	0.301805983326554	0.462427623890311	0.490289564158908	0.26717279565752	0.193010557326285	0.374197478820286	0.32292028651045	0.207139863074012	0.479652553065552	0.424628318893356	0.363999460890375	0.211728653672788	0.212824089772646	0.367675938151793	0.413432123307722	0.336356912828834	0.515156867015877	0.632995271482119	0.482705192781825	0.489700430778501	0.472499277628779	0.343335960026569	0.365437906533098	0.452270713649467	0.44857810101206	0.502953406941525	0.404778647980017	0.356416009417268	0.454852170700305	0.418252957791589	0.553737285797641	0.250131419627161	0.388749499809069	0.00867657870305535	0.419328084970874	0.251468207926136	0.406648034561104	0.250663931854228	0.288453233833309	0.367277749662618	0.406287861693998	0.248824056995672	0.359845406702154	0.366287309258768
CRC1239	0.637946857149411	0.473358975659595	0.406106145766107	0.339490167758383	0.0531423344607638	0.544092775504751	0.299040590558845	0.407650115499298	0.590106467782284	0.328599590243824	0.496337843195962	0.232146463470249	0.306540827937044	0.297422650694834	0.520906834935589	0.380753608705468	0.524228496296717	0.553937014328419	0.621872704932108	0.401831548302618	0.244362746869918	0.448552806640582	0.456012738001898	0.348686365993567	0.24279599965295	0.0798220373561924	0.225681147271554	0.467752397246163	0.324683825416966	0.270783594815763	0.430122137763781	0.321290791025106	0.204931548633776	0.560905559781043	0.432473161325299	0.367914491161917	0.415768957524292	0.48991336218446	0.243416376229437	0.385982959882179	0.485043152420935	0.525010569019969	0.207614642226806	0.284249110025967	0.423415882080857	0.361115350674173	0.308822565760967	0.416926129550332	0.62109794103717	0.455432617778526	0.417690316140957	0.517751678951481	0.533797348499819	0.500700386210062	0.538480413911514	0.50303666650037	0.395968930484186	0.536074598714334	0.382477529569893	0.544067961102441	0.529512334221711	0.665622742883583	0.416522728562037	0.498094693836015	0.592529915460013	0.502888787595746	0.456136487030826	0.426463424219044	0.571725602994815	0.83920763289582	0.16170640380462	0.414009984895466	0.285351850610697	0.615261557376648	0.458400169276597	0.474978902745304	0.23058008166865	0.407039132210572	0.484214937698722	0.426881929463715	0.377352961014714	0.460581994153402	0.464945490816825	0.52894462180611	0.296113478966947	0.193619492449511	0.42915183412431	0.277203328169475	0.175971435514449	0.592954192815196	0.518322143285179	0.372086184461987	0.379331935751474	0.183709732937345	0.388413568730142	0.400405261235531	0.30649550214343	0.446897836473221	0.550806939277691	0.551326570951805	0.556116184939273	0.514935989007972	0.357995614445232	0.367665436759998	0.340169371396302	0.327447177422122	0.533123019792928	0.342891950667897	0.276215744517646	0.519942124531083	0.41314088811434	0.455193849916383	0.145567973190777	0.393976133558656	0.103848430498403	0.350431696796339	0.447760425737346	0.617746995392627	0.359047003788824	0.28877519068246	0.360424740851305	0.57582148364988	0.437000655519235	0.382233224098899	0.481071685849963
CRC1241	0.119323468339323	0.262544365614084	0.276166057749068	0.274477530641443	0.155842540049498	0.179284208023297	0.335225832491658	0.170924597708722	0.38763993936585	0.164366078869627	0.126300877028363	0.286389635880018	0.124748312912181	0.188852140263981	0.299299074244787	0.250061996165471	0.0837149960136023	0.112701466504617	0.160741398300065	0.255068488432334	0.0704219550531525	0.307625977613289	0.226517708603085	0.201339695281893	0.214359146799455	0.246261485211007	0.174223833195418	0.0705383422356221	0.49317372713037	0.224453428704013	0.408183101265864	0.0155562748712587	0.0538284303237669	-0.0054982859707419	0.417284800884852	0.364163249006178	0.25822605766131	0.203103728301662	0.0849972536300708	0.220776792929196	-0.0540097853194249	0.0302154962657667	0.286715948611498	0.314114960340535	0.331658114839409	0.272205490556615	0.143625724834284	-0.0715662729137682	0.182255064097743	0.270096447454658	0.125188762977533	0.134550111092823	0.16720909801539	0.260744913123545	0.196888027011031	0.244286181293411	0.315096256390344	0.129211495563819	0.161322788635526	0.235097690632449	0.235648084987565	0.211780488637231	0.194113764969629	0.317518459417369	0.237272985122505	0.0867075041891476	0.233017760669039	0.139343715528362	0.353978598894347	-0.0643211564238908	0.897833505031739	0.368244414647943	0.419752964461853	0.269278148645901	0.215369928269181	0.335580581772899	0.0167811222793074	0.149499747236892	0.190658457594175	0.340010789510852	0.194953244401296	0.137969921410422	0.151422748906226	0.255139968630086	0.215646079008757	0.20304558195137	0.202356414638101	0.269597745567143	0.151491868190018	0.0515968445690863	0.132177028551109	0.00222720126417378	0.0621658358362943	0.363869953795556	0.300940590022888	0.442334182300582	0.24501838423377	0.377253216394957	0.108161870889817	0.230131294879858	0.152490534806535	0.280531992654654	0.149045238913349	0.157943388610408	0.31714162378563	0.214162217172593	0.0843716525268528	-0.0237301081897298	0.45227791967791	0.127318202130072	0.197918825184099	0.0818200504380069	0.16965275172188	0.0713229197595598	0.116485374482663	0.395154199107589	-0.000372087623643051	0.256643599299017	0.211733425243282	0.359262899284655	0.350695811086268	0.208852779017008	0.0929404947655122	0.219633714333034	0.142285407680402
CRC1251	0.489042964715777	0.578727348703304	0.586955888862751	0.476631435609227	0.271473823454092	0.615690986977716	0.607397561471684	0.492100565149598	0.561943557658896	0.337800954205937	0.432170769188661	0.440240801418574	0.286476372017225	0.410508717289966	0.628419240535129	0.475587508214381	0.547234166788339	0.460338021281561	0.574665645557173	0.592475343002623	0.250139025400553	0.484444328076338	0.286602806466228	0.259774521043901	0.436096549188867	0.288849014889831	0.425371053601833	0.43954386141742	0.327339170978983	0.38425478540842	0.531029831630547	0.212651258153818	0.296080786070636	0.478458393684197	0.597358877602859	0.66032188830386	0.391370663829919	0.641412108573371	0.167624792708488	0.371984043729817	0.400373073664817	0.551281158153963	0.425189559921783	0.479820766680581	0.537341816693688	0.597667217128523	0.412011997541754	0.287489556284337	0.610818879380968	0.437056895578619	0.466977123286316	0.367926812067668	0.682125188084151	0.536047853479118	0.446844329675832	0.407977531941261	0.347051119861858	0.445611776676745	0.499287898403294	0.525809460179153	0.434367814397535	0.628548325715248	0.416344641667648	0.50384398932711	0.580844957074236	0.461233618790196	0.557527748955362	0.300423107628029	0.73229037326365	0.420800761075391	0.349410062888286	0.885752775867036	0.663972702863743	0.505688975619881	0.581013207077588	0.583323891395721	0.21627667971808	0.219349638560213	0.551533683816819	0.492424034910525	0.428361035831283	0.606245091199728	0.366111253660134	0.493121238019021	0.296232896897309	0.312678925910501	0.438775608834449	0.344382153207781	0.242777239053969	0.454866929733259	0.600410807015097	0.498416414308137	0.306668702271232	0.21096734679105	0.399374584570274	0.67889265225569	0.291833504108973	0.569630527076229	0.422256379233406	0.475167733670323	0.582974074322979	0.627708256145186	0.321962331806104	0.290610443079803	0.739085408999656	0.579798765357272	0.429924797209982	0.323665785727293	0.448392243651395	0.519282603949885	0.553643305518816	0.341964929110959	0.215610460102373	0.396758743044551	0.123793857311127	0.649850535771035	0.35339510622287	0.532687766235728	0.426705109932972	0.597689226443297	0.452440404183141	0.554985995402909	0.48552035564141	0.558283615789494	0.518910771261522
CRC1272	0.2817400846558	0.5673976717805	0.49077054010305	0.559824583664513	0.555516230700212	0.570554194042286	0.684919903445307	0.499565835497959	0.465715860737998	0.457379610149838	0.414501965216382	0.534900068484666	0.303918085872737	0.447181513995654	0.553218960936083	0.470284060475943	0.456108170863383	0.346346594330569	0.44663211841039	0.65514822358102	0.178397668849183	0.442304673825932	0.193219940957701	0.167491191496674	0.430597435646718	0.240509292333551	0.599441467344788	0.330161326430652	0.402828621047827	0.343298065740602	0.699503970892332	0.180969514788492	0.447643140096848	0.400242548722406	0.451862796272938	0.72895041311054	0.281675426595719	0.50577712386724	0.170646840999154	0.426493393110191	0.36668258198351	0.314346009670228	0.481272544406204	0.569917148821189	0.490301045271325	0.662874905245604	0.558967399976159	0.108880926684909	0.588775595662471	0.480268628597341	0.421316834564951	0.35748861348849	0.536615340253489	0.407015982663837	0.310960645922959	0.344837851062409	0.266963168369757	0.255234351840258	0.637110976302826	0.461656461163618	0.451681955964829	0.449813443092825	0.362694339090636	0.456733513259121	0.402995973402347	0.308383218145688	0.491026338604313	0.391996555293514	0.564693544621425	0.122254535270006	0.345734963590316	0.685724041101697	0.932571503942791	0.244825463629701	0.583459294624734	0.585539028765096	0.351932732650166	0.218495459636588	0.516128908614753	0.491429584183757	0.517833392371101	0.53214897399616	0.176377696408725	0.567901641314824	0.271424337653305	0.286794935959372	0.509078677064904	0.334576601019316	0.33869735031154	0.33151045152725	0.549382500522245	0.340479481918092	0.299722914183476	0.166181895290964	0.314468638176904	0.579603481012328	0.221950640075567	0.497932142463631	0.182809280326152	0.470890744803103	0.474629849116167	0.384235859933731	0.259718228523275	0.278948698830304	0.794264360175293	0.492194139411168	0.244807752602119	0.345981747769989	0.618102898708291	0.472580355993109	0.469516656518049	-0.0182475035326896	0.152655475254327	0.20400670942479	0.215794419746083	0.789702904321645	0.13086191505251	0.418340736728494	0.586742990001974	0.634716661731439	0.540630489305679	0.506734787866104	0.487684116525302	0.702072734940396	0.421768670374073
CRC1278	0.537061776937534	0.545960542366501	0.549454857782236	0.438583158096633	0.0794427580078217	0.463973224272193	0.339140118689957	0.436879052123058	0.680646117616022	0.33596271938247	0.68359879232061	0.383392909984583	0.273112214506185	0.309413418731026	0.551617130156928	0.326820971058099	0.601899250306008	0.50404431963484	0.669057377390731	0.314717989261879	0.236570178056435	0.519224250316947	0.368184646053549	0.557449374063803	0.455662844192754	0.306662997675057	0.284751541968586	0.557773826536983	0.389245312428266	0.248188009630502	0.525775056037292	0.27063542586545	0.0953054199654661	0.46118506891527	0.554399448834205	0.562631304926556	0.455567490394622	0.544890303086883	0.169732090698841	0.524100487997784	0.403688331344953	0.483598475944342	0.122374920355131	0.401256268250919	0.573530907722508	0.457985651874533	0.463148357041196	0.512763968818123	0.641750106989025	0.377076002145234	0.502638538014855	0.428743486934102	0.483008899250974	0.48790450370835	0.560828244009397	0.542108626738607	0.519505183452795	0.563837583071506	0.436350687580031	0.568392945613256	0.655149308253937	0.590398424431192	0.5068959028669	0.516481854271211	0.635530855211753	0.472965876891718	0.328414413800125	0.285443645577412	0.623480434609509	0.520408205026533	0.203939526584924	0.550358574365105	0.363647270959184	0.899033021614544	0.646380040807896	0.591891957891182	0.228894172510446	0.432395960608509	0.574040534303462	0.496945849062604	0.405809348572974	0.443589338975661	0.533788390245584	0.651419312308307	0.310389534406838	0.308125890571127	0.585310726765906	0.420961555351174	0.273998273998517	0.599271924112601	0.556887955376983	0.503558760205501	0.446701343357771	0.296535959610362	0.228167835177341	0.515085377748055	0.491763633756535	0.642294617872008	0.589120278989295	0.673566969879556	0.537063380251453	0.580392097125259	0.493705486893211	0.442454298404598	0.467082932512111	0.381522461645934	0.569540272878015	0.434507235406409	0.478199527683103	0.72860984569343	0.409479596172607	0.500888279252052	0.350788926981503	0.569738137217935	0.0527150980391383	0.439237346734076	0.429477194793849	0.6399724469137	0.307282574892093	0.424650511317732	0.509655957984742	0.562187326986836	0.385594646380343	0.36449404659449	0.43511910612823
CRC1306	0.584899135981687	0.672364021277841	0.693839407042085	0.609742252060823	0.297129686559008	0.520345821558207	0.485360780580852	0.536299637887248	0.542747864252801	0.47782627356586	0.69209701506485	0.427348252666485	0.391147437101862	0.378419134151581	0.624923580403791	0.532015090162043	0.614922562625116	0.621813143878415	0.663760690104744	0.440781461117128	0.191092905883784	0.542646062747117	0.366190526434827	0.387408524906367	0.427438620317338	0.307970191642851	0.59373135769492	0.465573972768373	0.324995282885019	0.337535616912393	0.565166456081493	0.162767342450065	0.316785826450703	0.439751655039314	0.644855572250373	0.65312987614765	0.393655800026379	0.641339620085193	0.28699660725967	0.627720109403532	0.415101244813849	0.509355760173411	0.292108075032421	0.535223101088239	0.539655153310106	0.64014442497732	0.559452842788812	0.41001199561326	0.778211695517619	0.485675764134541	0.561303801643495	0.435921200631671	0.467330477974341	0.512188376627753	0.457357656509734	0.576189540668166	0.509195367175405	0.530820139043422	0.684841658113995	0.610696265683043	0.706424608296017	0.50316048840623	0.531761298457757	0.539673977764381	0.703250174085575	0.403785153030875	0.504974462684475	0.461665593062916	0.642052452880938	0.29542582545679	0.247420461618812	0.628818858964015	0.565663181153301	0.673402588118598	0.958792320047706	0.735286035119939	0.386282083630531	0.413365573075684	0.727417594399549	0.54631063250825	0.461533105231663	0.556444604836525	0.387323702970141	0.695837504411892	0.399633038752039	0.335518034128086	0.600689308561304	0.435575973745293	0.398553344893399	0.601327861497595	0.64107536179335	0.461534820773559	0.367561667915534	0.2784818129555	0.361890427320226	0.594769872527891	0.34616084246513	0.613120254039515	0.512690776296976	0.705865531761505	0.562854020097871	0.555095164137319	0.494729779954832	0.446841979996454	0.641720863814719	0.490639286789509	0.459335072836344	0.391479366447694	0.591238959747732	0.78455309497507	0.561547754112381	0.338591537599868	0.355067415113495	0.397141768195971	0.0994048583033143	0.635910908153848	0.362724546930151	0.708301796108722	0.479181524040216	0.375285061824127	0.702364702961754	0.580360302316393	0.335032487842014	0.613376422083462	0.531728161828895
