baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
H_ZNF189	187.009727659679	0.379003388605675	0.0840298765949026	4.5103408925947	6.47235313822493e-06	6.87704411210768e-05
H_EIF5B	1915.81828070286	-0.266000551791234	0.0589779171116772	-4.51017202400604	6.47750767946354e-06	6.87893069058523e-05
H_TMEM125	605.925559298888	0.371213656138418	0.0823113459167252	4.50987226613907	6.48666715721398e-06	6.88506621410647e-05
H_SCO1	541.331181965039	-0.198278894874702	0.0439851442844909	-4.50786050836294	6.54846035383114e-06	6.94393952124783e-05
H_APPBP2	417.579509467748	0.314546269177546	0.0697775338422054	4.50784445734152	6.54895563453965e-06	6.94393952124783e-05
H_MPZL2	568.136588970809	-0.395541713871411	0.0877779927145675	-4.50616038985552	6.60111991896075e-06	6.99560641906315e-05
H_PTP4A3	3991.91710902222	0.633647591970349	0.140708221649283	4.50327340181814	6.69147095703248e-06	7.08766731234481e-05
H_DDX60L	152.022737524581	0.751030878129145	0.166922631654173	4.4992753270576	6.81855003035736e-06	7.21851489953277e-05
H_TXNDC15	293.755581201577	0.21165629218755	0.0470459986929178	4.49892229026934	6.829881584642e-06	7.22675308212795e-05
H_EIPR1	475.32652540118	-0.308941438128599	0.0686923100663499	-4.49746758887847	6.87676400130555e-06	7.2725798201859e-05
H_MMP24-AS1	1290.01390697609	0.382401289872536	0.0850443186597341	4.49649425028072	6.90830467700398e-06	7.30214260718832e-05
H_MISP3	369.382429440074	0.46001676941983	0.102316311463263	4.49602573471388	6.92353603715299e-06	7.31444455860719e-05
H_AL138756.1	187.731067026463	0.385333293720812	0.0857221343316577	4.49514348569488	6.95230503679921e-06	7.34102831634639e-05
H_DLEU1	71.9023657000053	-0.343695546257749	0.0764780333161077	-4.49404268591934	6.9883610501474e-06	7.37527497454126e-05
H_GORASP2	1817.33818709997	-0.158096802127091	0.0351862654612775	-4.49313958314437	7.01807510907424e-06	7.40279653215199e-05
H_CPSF3	926.682330823899	-0.28005925238677	0.0623345795334424	-4.49283935951663	7.02797985893907e-06	7.4078202173757e-05
H_AC005618.1	22.7193985119346	0.682695686944549	0.151954134060125	4.49277468604059	7.0301152667108e-06	7.4078202173757e-05
H_CBLN3	23.8058498088669	0.605126987887624	0.13470806152729	4.49213640985422	7.05122336792233e-06	7.42621858893755e-05
H_NEO1	1750.6468210214	0.538440855115309	0.119866104330182	4.49201930874573	7.055102532933e-06	7.42646211817218e-05
H_RBM6	1287.4500181179	0.34518523064403	0.0768499605837727	4.4916773934809	7.06644071708494e-06	7.43455297769588e-05
H_DCST2	31.1178919386686	0.645669383057004	0.143753609730667	4.49150031269971	7.07231970578956e-06	7.43689486417685e-05
H_NMRK1	219.790182101546	0.400662774530789	0.0892307771502818	4.49018586777515	7.11610505290003e-06	7.47907416969224e-05
H_ILDR1	240.073996830653	0.476627258328116	0.106168006389061	4.48936807366882	7.14347721288599e-06	7.50009845796457e-05
H_SMPD1	237.590472931749	0.44101630246826	0.0982356610719305	4.4893707402787	7.14338779610926e-06	7.50009845796457e-05
H_RNF122	39.6498739865591	0.53064546648406	0.118215318659599	4.48880460249026	7.16239556172817e-06	7.51608499204444e-05
H_KBTBD3	79.3290188543486	0.457949959605467	0.102029051156721	4.48842711378384	7.17509640677726e-06	7.52184164770285e-05
H_L2HGDH	208.151317212604	-0.396996399423707	0.08844899285586	-4.48842193229569	7.17527089097108e-06	7.52184164770285e-05
H_MRTO4	827.395547849862	-0.41965832613574	0.0935266312501394	-4.48704631532545	7.22173797852874e-06	7.56665680735399e-05
H_BRWD1-AS2	15.3903296736674	0.575594039429714	0.128314442089974	4.48580869038974	7.26378963276615e-06	7.6068019209801e-05
H_UBXN6	1456.31258878681	0.297004626418092	0.0662263595044452	4.48468900662065	7.30203559085724e-06	7.64292239376204e-05
H_EXOSC8	723.898748186004	-0.335111603266396	0.0747357065931251	-4.48395577619685	7.32718541009123e-06	7.66136828857921e-05
H_GLTPD2	24.0813769671329	0.70799132242751	0.157891237707095	4.48404441379394	7.32414074283212e-06	7.66136828857921e-05
H_ATAD3A	631.607014043159	-0.492687488865975	0.10989270784698	-4.48335015597231	7.34802064116729e-06	7.67920966185235e-05
H_AL035530.2	7.68304752571655	0.767832027134561	0.171285892663768	4.48275111974227	7.36868509011389e-06	7.6929072340789e-05
H_EMG1	706.432734434081	-0.339085572011132	0.0756405448220319	-4.48285470191861	7.36510793351667e-06	7.6929072340789e-05
H_SORBS1	992.001311246248	0.649930245107181	0.145002874294505	4.48218870328843	7.3881368689097e-06	7.70926142374493e-05
H_SUMF1	550.850927567341	0.295779455481969	0.0660040942194536	4.48122891435412	7.42144565256275e-06	7.73946730645813e-05
H_STAT6	3876.43808761085	0.261454946752566	0.0583471105123904	4.48102647168868	7.42848959466509e-06	7.73946730645813e-05
H_FAM174B	146.064746545414	0.519664594779736	0.115969802069394	4.48103373039112	7.42823691945564e-06	7.73946730645813e-05
H_FAM83E	683.657322290226	0.40475935373313	0.0903347467105229	4.48066074763213	7.44123108228204e-06	7.74877659197431e-05
H_NPIPB15	140.615817274232	0.614956894473567	0.137255021901658	4.48039631594813	7.45045665207513e-06	7.75441700015059e-05
H_THEMIS2	127.372756537525	0.668504657351354	0.1492122214131	4.48022722951476	7.45636152059113e-06	7.75659723230426e-05
H_SESN1	1371.86042791236	0.618654088471122	0.138101412628262	4.47970861917538	7.47450045405904e-06	7.77149541592104e-05
H_APBA3	214.507105707147	0.272341110192068	0.0607965079297909	4.47955186022482	7.47999156000393e-06	7.7732347207024e-05
H_NUFIP1	244.722350928075	-0.299626570181713	0.0668899955452895	-4.479392885874	7.48556420858708e-06	7.77505694685795e-05
H_KHNYN	1783.74468763942	0.272734670905312	0.0608945122980699	4.47880540647595	7.50619203163864e-06	7.7925067506425e-05
H_NT5DC2	1162.03035132453	-0.550968956727389	0.123040892504113	-4.47793368134885	7.53690060250005e-06	7.81641479702985e-05
H_CCDC28A	355.820897819858	0.316049305209745	0.0705783051861795	4.47799510594699	7.53473284819319e-06	7.81641479702985e-05
H_XRCC3	284.812865359745	-0.568186472517095	0.126901976723441	-4.47736502761773	7.5569974709438e-06	7.82928012791215e-05
H_AC008752.3	15.8328583480611	0.668202332413512	0.149236675559975	4.47746728413937	7.55337983487673e-06	7.82928012791215e-05
H_DTWD1	272.589252706745	0.232118662133507	0.0518465534219774	4.47703167931532	7.56880218989839e-06	7.83387143344608e-05
H_AC092295.2	20.6023296990911	0.588991384974063	0.131558726023287	4.47702256458312	7.56912521347305e-06	7.83387143344608e-05
H_C12orf4	211.443795097329	0.24878931468926	0.0555847009558174	4.47585955148009	7.61045039950328e-06	7.87263969680324e-05
H_INMT	20.371245307713	0.992214032849187	0.221719102507343	4.47509493601854	7.63773681979014e-06	7.89685353871446e-05
H_POLR1A	989.458550909415	-0.296248340956863	0.0662126178906018	-4.47419767401935	7.66987621973763e-06	7.92605787215323e-05
H_SMIM24	511.293089769588	0.557869936094599	0.124700623903563	4.47367397717294	7.68869445268346e-06	7.93342329790826e-05
H_LINC01278	222.837773735018	0.439800624914674	0.0983081988608377	4.47369222517487	7.68803799741731e-06	7.93342329790826e-05
H_PGK1	8123.64079865891	-0.445936642052346	0.0996781332852164	-4.47376598412366	7.68538513236655e-06	7.93342329790826e-05
H_RNF43	5111.62536086728	0.282672038442371	0.0631974420727334	4.47283986774411	7.71875805857588e-06	7.96040914673191e-05
H_FAM13A-AS1	35.7654375641162	0.520921455869566	0.116468263080598	4.47264724390267	7.72571671057054e-06	7.96355143259722e-05
H_CALB2	35.4132412377182	-1.10713486635948	0.247541990287936	-4.47251339084604	7.73055576433686e-06	7.96450679404705e-05
H_LINC01372	5.94433945181144	0.859345333345707	0.192148192352397	4.4723050621766	7.7380930248601e-06	7.96823964593333e-05
H_KDM8	61.6131781411636	0.360128006339642	0.0805485013577152	4.47094607931086	7.78743324494529e-06	8.01499322551042e-05
H_AC008105.2	20.7994805891497	0.591224100971893	0.13225146921835	4.47045393496363	7.80537547047862e-06	8.0294003955535e-05
H_LINC00239	14.1295274522798	-0.707180451599257	0.158233765188418	-4.46921332344696	7.85078030119062e-06	8.07202956422418e-05
H_ARMCX1	13.3474834685726	1.04098662227503	0.232939473689511	4.46891463171495	7.86174970169295e-06	8.07922768435462e-05
H_DUSP2	104.278109122708	-0.546496480526063	0.12229457268704	-4.46868956257434	7.87002500456342e-06	8.07957483827041e-05
H_EGR1	227.878846993525	-0.939369033616966	0.210209574660282	-4.46872619924698	7.86867738656475e-06	8.07957483827041e-05
H_APBB3	143.248127407476	0.462625508719794	0.103557830820031	4.46731555746638	7.92072506842494e-06	8.1275262572074e-05
H_CCT7	3846.89804660688	-0.353240474885701	0.0790867672685968	-4.46649277857085	7.95123449017316e-06	8.15472200256651e-05
H_ADPRHL1	64.0014874005483	0.557619401739047	0.124848105887306	4.46638255162944	7.95533033323542e-06	8.15481444733166e-05
H_ZNF32	391.459074476608	0.346503401418734	0.0776327708590905	4.46336511738921	8.06823954845203e-06	8.26639258819257e-05
H_PEX11G	87.3297946231873	0.425106759559077	0.0952573591590046	4.46271829612119	8.09264151260407e-06	8.2872231344866e-05
H_C11orf24	454.558869753422	-0.344498392100041	0.077199204280387	-4.46246040113089	8.10239051166423e-06	8.29303499429162e-05
H_BTD	151.040522081577	0.381596881011764	0.0855181637375116	4.46217346507851	8.11325052087231e-06	8.29997759316173e-05
H_AC100814.1	25.1468712117755	0.566534278489896	0.126967744161081	4.46203311111164	8.11856773035055e-06	8.30124569836648e-05
H_AGO1	667.430069634027	0.263546997541799	0.0590697719577635	4.46162205823721	8.13415934451626e-06	8.30467482124684e-05
H_GNPTG	681.302952137091	0.306340131421228	0.0686596486153119	4.46172005827758	8.13043951622682e-06	8.30467482124684e-05
H_NAPB	286.888947839184	0.360661105458361	0.0808335525792142	4.4617747698881	8.12836351225159e-06	8.30467482124684e-05
H_AJ003147.3	4.42149125863506	0.835762353827068	0.187383144836779	4.46017892673891	8.18912561028902e-06	8.35241579029378e-05
H_MYO15B	2561.22314714101	0.348128698266204	0.0780513552786615	4.4602518050238	8.1863413169728e-06	8.35241579029378e-05
H_RUSC1-AS1	22.0087930961313	0.779577815074626	0.174885785287776	4.45763967489883	8.28670415964888e-06	8.44770772569514e-05
H_SAP30	170.442943936159	-0.369293339434387	0.0828582468628277	-4.45692919433541	8.31420491986717e-06	8.47150068862142e-05
H_CES2	5567.9181528743	0.428903852834473	0.0962500753298927	4.45614043796251	8.34483769826269e-06	8.498459522823e-05
H_KMT5C	352.688857002153	0.419535090999919	0.0941502266052821	4.4560178570657	8.34960802331561e-06	8.49906600693296e-05
H_GCNT1	380.945989916466	0.389409107406025	0.0874112448713376	4.4549086102046	8.39289384511045e-06	8.53885721632976e-05
H_C6orf163	17.4779180430058	0.725201009847418	0.162807200383568	4.45435464855898	8.41459115193046e-06	8.55665567787215e-05
H_AGO4	520.178676517452	0.444286023647493	0.0997496900526275	4.45400906421954	8.4281539788674e-06	8.56616868206602e-05
H_FOLR1	232.4497144208	0.749668940473374	0.168387356842454	4.4520500501399	8.50543337870462e-06	8.64039983651041e-05
H_CHKB	305.56384193462	0.467248912496254	0.104955485783243	4.45187699346395	8.51229259709234e-06	8.64305499708757e-05
H_NAPSA	30.8271543613116	0.731902465778736	0.164410524906836	4.45167647383566	8.52024693996946e-06	8.64681890348446e-05
H_AL391834.2	68.6009911612295	0.468499648918016	0.105250578458732	4.45127861317848	8.53605057101549e-06	8.65456171760998e-05
H_NOP56	2152.64446477733	-0.440947696109471	0.0990610905801577	-4.45127035778661	8.53637878424247e-06	8.65456171760998e-05
H_PLB1	100.844786620646	0.788354363765621	0.177163783078511	4.44986187394892	8.5925534134575e-06	8.70717781937122e-05
H_TBC1D25	312.389843424174	0.242310487328688	0.0544691907034539	4.44857880573069	8.64403344180893e-06	8.7549867068829e-05
H_SOX6	56.8134180548898	0.862507343084361	0.193897704696332	4.44825968639059	8.65688303627052e-06	8.76364121593213e-05
H_ZNF358	890.349884904076	0.391270438907652	0.0879655485072861	4.44799635251798	8.66750012923926e-06	8.77002821227897e-05
H_ACACA	881.150378836959	-0.336841842612704	0.0757313479891722	-4.44785219802062	8.67331741847422e-06	8.77155469474904e-05
H_KANSL1-AS1	51.8008063060167	0.44040838282838	0.0990316492742436	4.44714781643976	8.7017961169245e-06	8.7959863628773e-05
H_H6PD	1105.8573358206	0.244516522332113	0.054987289036502	4.44678264043525	8.71659561994783e-06	8.806573381186e-05
H_LDB1	645.945871695637	0.415349553983069	0.093414451523752	4.44630940082606	8.73581040770498e-06	8.8216085456378e-05
H_PDK4	263.671969747777	0.560844238161366	0.126163569939069	4.44537387799208	8.77391429185126e-06	8.85569395902369e-05
H_PCDHB10	20.7114756211088	0.767354802118969	0.172629067722037	4.4451077228462	8.78478378953473e-06	8.86227098054252e-05
H_ITGB3BP	240.820970343654	-0.39102577894628	0.0879798332095521	-4.44449329671866	8.80992547242644e-06	8.88323243029507e-05
H_IDNK	127.515720723806	0.504354341252439	0.11349638850023	4.44379198243315	8.83870656131164e-06	8.9050033313738e-05
H_NPM1P25	14.5779894895683	0.918341749847964	0.206658995073714	4.44375406703393	8.84026512069282e-06	8.9050033313738e-05
H_LINC00886	41.4934600006261	0.659908297791812	0.148673470809782	4.43864190563036	9.05282890561048e-06	9.11461379131643e-05
H_CNOT11	1427.52087665622	-0.172027938079971	0.038758697417012	-4.43843445586137	9.06155696106483e-06	9.11889157752634e-05
H_ORAI3	159.408721506281	0.44112280438319	0.0993978212418722	4.43795245078635	9.08186746496747e-06	9.13481511125532e-05
H_GPR160	2433.50916605781	0.39963511974734	0.0900516611965421	4.43784283862479	9.08649231763459e-06	9.13495360999531e-05
H_MCRIP1	801.64576712506	0.392159423133942	0.0883756166338261	4.43741654170073	9.10450041558196e-06	9.14853995362377e-05
H_CENPT	691.945310851128	0.356235339278588	0.0802883023540362	4.43695194485178	9.1241652527993e-06	9.1637768237044e-05
H_AC006111.3	1.98898960450865	1.14150888788749	0.257318283118922	4.43617481840544	9.15714917215954e-06	9.19236897666784e-05
H_AP002840.2	11.6555405906771	0.636692773667888	0.143541082605054	4.43561356869318	9.18104135791593e-06	9.211810742457e-05
H_LGALS3	12789.5531020762	-0.370635853779706	0.083565609509662	-4.43526776091848	9.19579190437413e-06	9.21752494284828e-05
H_COX6B2	19.6249273355971	0.770532396360547	0.173724691777944	4.4353648780419	9.1916470559696e-06	9.21752494284828e-05
H_RIF1	825.477730886335	-0.280368367918982	0.0632215974306233	-4.4346928789113	9.22036381090047e-06	9.23760661723975e-05
H_BIRC2	716.471024234332	0.319780893493021	0.07211452453566	4.43434794241612	9.23513736519964e-06	9.2478566886736e-05
H_NOSTRIN	283.798501018574	-0.531445976988517	0.119858366048657	-4.43394979014461	9.25221825852259e-06	9.26040606229119e-05
H_TRIM66	259.518809147742	0.438124021715936	0.0988320038345793	4.43301769383579	9.29232368711149e-06	9.29597668905237e-05
H_PAQR4	771.012195087212	-0.551599484595267	0.124435545299902	-4.43281285315909	9.30115962749098e-06	9.30024595758651e-05
H_UCK1	448.441618812073	0.231666882815117	0.0522675429105942	4.43232778727314	9.32211529250803e-06	9.30748519494254e-05
H_SLC5A12	30.7797183410507	0.887784113745541	0.200293640604679	4.43241288672649	9.31843559282214e-06	9.30748519494254e-05
H_ABHD8	59.0250732921054	0.697462021528204	0.157356156228732	4.43237835902891	9.31992840286502e-06	9.30748519494254e-05
H_HK2	1461.17454258061	-0.581439991896186	0.131188542944141	-4.43209428847578	9.33221891026181e-06	9.31300551838774e-05
H_TXNRD1	1530.78547877817	-0.399852265983144	0.0902301965005227	-4.43146841623943	9.35935236633765e-06	9.33093513584241e-05
H_ZNF571	58.9740080390339	0.377027615923843	0.0850777086247151	4.43156758707435	9.3550479910991e-06	9.33093513584241e-05
H_TMA16	277.765216808235	-0.250584981848437	0.0565514243166678	-4.43109939097643	9.37538603207029e-06	9.33968273406474e-05
H_NUP155	721.798902602916	-0.351147520050258	0.0792469273488008	-4.43105533296834	9.37730204756279e-06	9.33968273406474e-05
H_MANSC4	3.46492731349171	1.03044827238186	0.232569747615347	4.43070641365681	9.39248923378351e-06	9.35023451449216e-05
H_PAPSS2	987.300254878896	-0.53595342306421	0.120968597194994	-4.43051697293211	9.40074473789547e-06	9.35387885503793e-05
H_DNAJC27	78.387992692487	0.34967689373832	0.0789291241234069	4.43026446348999	9.4117594479862e-06	9.36026374411837e-05
H_CACNA1F	14.5707580136219	0.847405773523981	0.191285499307136	4.43005756627348	9.42079369682894e-06	9.36467373437712e-05
H_AC245884.8	20.7634111018767	0.658410472573564	0.148642697741476	4.42948414269695	9.44587578416809e-06	9.38502387574885e-05
H_MFSD4A	130.583440717684	0.550756564890925	0.124371039619702	4.42833449471045	9.49635477116635e-06	9.42597710538296e-05
H_YME1L1	2021.72565130267	-0.215792286105224	0.0487287517685603	-4.42843861731038	9.49177234201268e-06	9.42597710538296e-05
H_MRM2	686.61458768115	-0.261560279210379	0.0590680653836458	-4.42811657215368	9.50595237082029e-06	9.43090537841908e-05
H_CNPPD1	1730.31593401555	0.195033358161108	0.0440465954439299	4.42788724521013	9.51606224109871e-06	9.43174270225353e-05
H_ENPP7P11	27.6766712977609	0.820369951260004	0.185272368999883	4.42791310808209	9.51492156362058e-06	9.43174270225353e-05
H_LINC01695	1.74923840065706	1.14309860852528	0.258171858936537	4.42766540564853	9.5258518038775e-06	9.43685114468799e-05
H_NBPF11	82.8519419023231	0.377565620643983	0.0852818877547838	4.42726621776502	9.54349181154032e-06	9.43783282489569e-05
H_SETDB1	698.996788555564	0.218560514596032	0.0493658690595384	4.42736082155131	9.5393084758849e-06	9.43783282489569e-05
H_DDIT4	1406.58199343677	-0.630965484289302	0.142520169844312	-4.42720132159934	9.54636250333867e-06	9.43783282489569e-05
H_VEGFB	957.373938971041	0.337532856488119	0.0762406843175533	4.42720129691185	9.5463635955506e-06	9.43783282489569e-05
H_DICER1-AS1	94.0160065519928	0.498187183639642	0.11253079652878	4.42711861114596	9.55002240852987e-06	9.43783282489569e-05
H_MMP25-AS1	73.6444382625634	0.583547127010242	0.131828802165188	4.42655260023549	9.57510416603142e-06	9.45802865657776e-05
H_LBX2-AS1	256.453523851424	0.409496659486256	0.0925158404966619	4.42623292711729	9.58929770025326e-06	9.46745502336353e-05
H_ZDHHC1	293.265186445144	0.391657238611196	0.0884933623284823	4.42583746741802	9.60688398192389e-06	9.48022026679624e-05
H_ZNF284	46.9329720928187	0.451911877734444	0.102113641013272	4.42557794678682	9.61844172752779e-06	9.4870269713668e-05
H_POLD2	2256.47844352879	-0.431955053682885	0.0976565086488499	-4.42320803456219	9.72460198366543e-06	9.58709187329108e-05
H_HGD	83.5985390601988	0.571804861041515	0.129334686773205	4.42112534005826	9.81881948408282e-06	9.67529172589342e-05
H_TP53INP1	540.933563280137	0.706384224644954	0.159785152426308	4.42083769310628	9.8319004615385e-06	9.67695153991137e-05
H_SLC8B1	484.997484144611	0.332375926820281	0.0751849944864151	4.42077477149163	9.83476409081276e-06	9.67695153991137e-05
H_ZNF784	126.810122597335	0.39192300586291	0.0886533167839398	4.42084989124636	9.83134540344775e-06	9.67695153991137e-05
H_RETNLB	199.816401916606	0.848330901178572	0.191907726977387	4.42051455947125	9.8466150772898e-06	9.68393187166501e-05
H_GPT2	1060.40768855995	-0.418048659011355	0.0945836692625584	-4.41988201843679	9.87548016634299e-06	9.70763038273349e-05
H_KATNB1	487.213281091033	-0.339765960531236	0.076876419762893	-4.4196381878756	9.88662858708352e-06	9.71389887914317e-05
H_UBE2N	1236.57345027677	-0.31655983883592	0.0716461469514334	-4.41837910767911	9.94438781723906e-06	9.76122696158885e-05
H_AC078925.4	6.32002316076996	1.09299565331465	0.247374277288523	4.41838846502153	9.94395737080715e-06	9.76122696158885e-05
H_DGUOK-AS1	17.6275045099038	-0.687024177990866	0.155506517002007	-4.41797675901904	9.96291307253435e-06	9.77469804003154e-05
H_ZNF207	2265.3225037869	-0.165401559841853	0.037441761995612	-4.41756880622332	9.98173000911547e-06	9.78844217367884e-05
H_ADPRH	54.670331754367	0.443202384269604	0.100360958109565	4.41608363070582	1.00505212857065e-05	9.85011189523453e-05
H_AC018638.7	21.5881167747719	0.722260971954705	0.163555382904326	4.41600245206972	1.00542943895753e-05	9.85011189523453e-05
H_TCP10	2.38091882381304	1.06123374541741	0.24032839548446	4.41576511705224	1.006533325084e-05	9.85618346900439e-05
H_SNRPB	2869.57085287505	-0.407113536034352	0.0921998696964047	-4.4155543535462	1.00751459285353e-05	9.86104907755394e-05
H_APLF	88.8613062812619	0.545733988623019	0.123597995542837	4.41539513829637	1.00825646919616e-05	9.86356809221309e-05
H_CACYBP	1127.38725296345	-0.356225125358151	0.0806998977497375	-4.41419549827508	1.01386308839452e-05	9.90922366982701e-05
H_SPCS3	1313.32289298301	-0.1979446842167	0.0448428275921932	-4.41418828484314	1.01389689086598e-05	9.90922366982701e-05
H_HHAT	53.9714031586286	0.773492775214656	0.175258413303066	4.4134416182183	1.01740163265921e-05	9.93562397167742e-05
H_SLC20A1	784.895463637561	-0.351472352672605	0.0796374589728016	-4.41340491278913	1.01757422050041e-05	9.93562397167742e-05
H_MOB3C	264.27332869083	0.353546255641164	0.0801326939720872	4.41201010619106	1.02415331810536e-05	9.99027946813077e-05
H_BCAS4	245.928956009151	0.517909370525459	0.117385270633477	4.41204733550069	1.02397718645289e-05	9.99027946813077e-05
H_YWHAH	1372.06655555908	-0.294725762329563	0.0668055258512884	-4.41169736446104	1.0256340402789e-05	9.99993189271932e-05
H_OXCT1	197.899974418377	-0.779350149157305	0.176675414110424	-4.41119752333056	1.02800485831683e-05	0.000100182493564452
H_BRIX1	742.087829284521	-0.373752103909721	0.0847918676831117	-4.40787677075974	1.04388906136673e-05	0.000101681787135425
H_CCHCR1	774.175037073421	0.287177112182649	0.0651647830493123	4.40693728643787	1.04842527328286e-05	0.000102074804942575
H_TNFRSF10A	117.198459614122	-0.419246839319806	0.0951454280984493	-4.40637924174351	1.05112864452051e-05	0.000102240214740318
H_ARAP1	1406.10763482157	0.292874532699566	0.0664648823028798	4.40645529717392	1.05075981299754e-05	0.000102240214740318
H_CPXM2	10.5213176787547	0.977198285604692	0.2218403588232	4.40496170664549	1.05802566157322e-05	0.000102861921768423
H_ACTG1	38481.8058216055	-0.286117480782589	0.0649638718488106	-4.40425535978621	1.0614785029148e-05	0.000103148350178231
H_MVP	5305.01887780701	0.336297814452349	0.0763601832827794	4.40409909974889	1.06224380230796e-05	0.000103173470073404
H_SNRNP200	4058.51606963473	-0.198156390883325	0.0449970324537833	-4.40376576137221	1.06387812197549e-05	0.000103282931841569
H_SF3B2	3388.40640147298	-0.189554044132802	0.0430552034353771	-4.40258154667205	1.06970362835426e-05	0.000103749530567108
H_SMARCA4	2113.16687898667	-0.257231538651225	0.0584265907949333	-4.40264501404952	1.06939064240451e-05	0.000103749530567108
H_GNAI3	1117.33170934581	-0.232065239814399	0.052720815556127	-4.40177636416379	1.07368194398801e-05	0.000104036254239447
H_POLD4	100.736926073154	0.352031955740289	0.0799733812189852	4.40186409996029	1.07324776649242e-05	0.000104036254239447
H_YOD1	265.459449420352	-0.329189349616845	0.0747970129864146	-4.40110288463839	1.07702037650996e-05	0.000104310089557515
H_CHD6	959.98572492455	0.376230211610764	0.0855146205362874	4.39960101853125	1.08450084629547e-05	0.000104984632567205
H_NUP54	659.646272562417	-0.249584119720017	0.056731489410213	-4.39939304105572	1.08554063923008e-05	0.000105035343790142
H_PALM3	513.601021445618	0.652419202760046	0.148303098828084	4.3992283904758	1.08636449236283e-05	0.000105065122734073
H_NECAB3	705.218399654732	0.28035202728625	0.0637324736360718	4.39888821650215	1.08806849353624e-05	0.00010517995437517
H_PARP9	681.76858244426	0.408948855809532	0.09297608158063	4.39843074538355	1.09036408409084e-05	0.000105351836848226
H_DDX54	1351.78297860275	-0.2669400596256	0.0606943358407629	-4.39810496198429	1.09200168383508e-05	0.000105460010813636
H_AMD1	1376.18302288213	-0.324816770976467	0.0738591359763742	-4.3977873107041	1.09360066711827e-05	0.000105514324081487
H_LINC00858	59.5737358312693	0.555344046046773	0.126276678573628	4.39783539066534	1.09335850019354e-05	0.000105514324081487
H_AC125494.2	7.62669221238607	0.837536504211763	0.190450994804964	4.39764835604803	1.09430083540842e-05	0.000105531863606085
H_NCOA5	1254.0606127944	0.206865003642068	0.0470463108959918	4.39705047435915	1.09731834259755e-05	0.00010577275955777
H_RIPK4	338.582898231346	0.265456659442182	0.0604064416672277	4.39450913040951	1.1102333766426e-05	0.000106967018843777
H_AP000866.5	8.66185563621157	0.722906188950781	0.164519086873097	4.39405665744061	1.11254799759285e-05	0.000107139319465446
H_FAM183A	12.8161128314022	0.834879810808182	0.190061215597336	4.39268899856434	1.11957228353248e-05	0.000107764787461722
H_TEP1	631.035910173083	0.286638930186953	0.0652594638337473	4.39229673901679	1.12159472591483e-05	0.000107908437760747
H_JPT1	1908.10244042289	-0.388430942024228	0.0884394038877465	-4.39205744214708	1.12283022374881e-05	0.000107976276311187
H_CFB	31.8387382547532	0.747837748402545	0.170285363848106	4.39167366767713	1.12481437746059e-05	0.000108116010842034
H_BZW2	2443.06869701139	-0.290066659377062	0.0660514359511628	-4.39152692443405	1.12557393946908e-05	0.000108137962528134
H_LINC01224	125.535501755305	-0.513391795146223	0.116920880923877	-4.39093334817134	1.12865136613321e-05	0.000108382474111981
H_MMAA	144.375089209448	0.292470549147631	0.0666107807812013	4.39073894221896	1.12966101876823e-05	0.000108428283923072
H_VAMP2	474.88573837565	0.328842127565562	0.0749168142407584	4.38943020866811	1.13648043615561e-05	0.00010902912699709
H_PRPS1	353.522037747274	-0.457970025442327	0.104337058794025	-4.38933233058083	1.13699202581207e-05	0.00010902912699709
H_MINDY1	322.18336919158	0.359259814785897	0.0818758912833582	4.38785836898632	1.14472276845907e-05	0.000109667134683716
H_TUFM	3847.90814448269	-0.285278356801903	0.0650139535955137	-4.38795583140153	1.14421004502841e-05	0.000109667134683716
H_EFNB2	544.151302262571	-0.693061100011678	0.157971894821746	-4.3872430649371	1.14796478332557e-05	0.000109925997455042
H_PLUT	25.4833439984828	0.715241520110058	0.163035150708411	4.3870387275519	1.14904336694845e-05	0.000109977549902852
H_XPO5	1244.39486455428	-0.31730211384964	0.072330261120105	-4.38685149114501	1.15003253325043e-05	0.000109982739177565
H_CD99L2	278.025668942762	0.358229636032383	0.0816603628618016	4.3868239556887	1.15017807107298e-05	0.000109982739177565
H_GLE1	774.257918248255	-0.245589792577872	0.0559851827230143	-4.38669270390566	1.15087204007222e-05	0.000109997431886339
H_GSAP	188.398794563016	0.379413390513325	0.0865054006301729	4.38600813069914	1.15449807514816e-05	0.000110292218741747
H_ALAS1	648.367379562519	-0.214109283897299	0.0488264619688645	-4.38510748605605	1.15928520761057e-05	0.000110697599702326
H_TMEM57	490.438738919065	0.171106579161942	0.0390279614341668	4.38420488476111	1.16410174575135e-05	0.000111090713442166
H_YPEL2	277.297745358133	0.434233294716482	0.0990465914677384	4.3841316322119	1.1644934791511e-05	0.000111090713442166
H_PLXNA3	1166.98364193319	0.406661791948899	0.0927633011886392	4.38386502785116	1.16592026459558e-05	0.000111174729492444
H_MANBAL	1392.41693431838	0.220710401070591	0.0503513007319538	4.3834101177554	1.16835865856478e-05	0.000111355082261525
H_AC019330.1	32.8782057995649	0.749220804482284	0.170936315508346	4.38304056252868	1.17034311876625e-05	0.000111492022516814
H_AC011477.2	34.0143351687096	0.42086303893783	0.0960411707833791	4.3821106667586	1.17535077248096e-05	0.000111916702648117
H_HSD52	19.249738804554	1.02134682757196	0.233174454398468	4.38018319891338	1.18579573544738e-05	0.000112805745711392
